h3_index,H3_int_index
881e942769fffff,613027495966408703
881e92c8cbfffff,613027401848324095
881e96c725fffff,613027676283731967
881e9409e9fffff,613027488047562751
883949a80dfffff,613497365560557567
881e92ab4bfffff,613027393929478143
881e96a9a5fffff,613027668364886015
881e905919fffff,613027234426388479
881e90c423fffff,613027263159468031
881e928dcbfffff,613027386010632191
883949b265fffff,613497368337186815
881e96211bfffff,613027631712960511
881eb26e11fffff,613029576517353471
881e968c25fffff,613027660446040063
881e941441fffff,613027490824191999
8839490203fffff,613497320989786111
8839496d0dfffff,613497349722865663
881e92db55fffff,613027406824865791
881e966ea5fffff,613027652527194111
881e908923fffff,613027247321776127
881e9252cbfffff,613027370172940287
883949ba97fffff,613497370537099263
881e965125fffff,613027644608348159
883949320dfffff,613497333885173759
883865b949fffff,613481702146179071
881e90d6adfffff,613027268136009727
881e94d507fffff,613027542571417599
881e904e23fffff,613027231484084223
883949148dfffff,613497325966327807
881e9282d5fffff,613027383068327935
881e961625fffff,613027628770656255
881e949a07fffff,613027526733725695
881e92d323fffff,613027404624953343
881e901323fffff,613027215646392319
881e96ceb9fffff,613027678317969407
881e95db25fffff,613027612932964351
881e9431c1fffff,613027498743037951
881e96b139fffff,613027670399123455
88394964dbfffff,613497347522953215
8839492717fffff,613497330942869503
883865ae53fffff,613481699203874815
881e94ca11fffff,613027539629113343
881e90432dfffff,613027228541779967
88394974a1fffff,613497351757103103
881e944187fffff,613027502977187839
881e94ac91fffff,613027531710267391
881e967639fffff,613027654561431551
881e9090b7fffff,613027249356013567
881e92c569fffff,613027400940257279
881e948f11fffff,613027523791421439
8838651603fffff,613481658317799423
881e9658b9fffff,613027646642585599
881e94ba4bfffff,613027535394963455
88394939a1fffff,613497335919411199
881e940687fffff,613027487139495935
883949a4abfffff,613497364652490751
881e9618e9fffff,613027629513048063
881e947191fffff,613027515872575487
881e944f41fffff,613027506661883903
881e963b39fffff,613027638723739647
881e928599fffff,613027383810719743
881e96a643fffff,613027667456819199
8838653853fffff,613481667528491007
881e9055b7fffff,613027233518321663
883865a35dfffff,613481696261570559
881e90c0c1fffff,613027262251401215
8839491751fffff,613497326708719615
881e928a69fffff,613027385102565375
881e9050e7fffff,613027232226476031
881e945411fffff,613027507953729535
881e9688c3fffff,613027659537973247
88386585ddfffff,613481688342724607
881e960039fffff,613027622886047743
881e94a19bfffff,613027528767963135
881e966b43fffff,613027651619127295
881e96d64dfffff,613027680352206847
881e941911fffff,613027492116037631
883949b735fffff,613497369629032447
881e963669fffff,613027637431894015
881e94841bfffff,613027520849117183
881e946cc1fffff,613027514580729855
881e964dc3fffff,613027643700281343
881e92a319fffff,613027391729565695
881e96b8cdfffff,613027672433360895
8839492eabfffff,613497332977106943
883865b5e7fffff,613481701238112255
881e9401b7fffff,613027485847650303
881e90d34bfffff,613027267227942911
88394934d1fffff,613497334627565567
881e94669bfffff,613027512930271231
881e963043fffff,613027635781435391
881e94d1a5fffff,613027541663350783
881e969b4dfffff,613027664514514943
881e904ac1fffff,613027230576017407
881e921469fffff,613027353427181567
881e94491bfffff,613027505011425279
881e9612c3fffff,613027627862589439
881e90984bfffff,613027251390251007
881e96604dfffff,613027648676823039
881e940e1bfffff,613027489173733375
881e947925fffff,613027517906812927
881e9642cdfffff,613027640757977087
881e948a41fffff,613027522499575807
881e96add7fffff,613027669491056639
881e92c099fffff,613027399648411647
881e90c855fffff,613027264285638655
881e96254dfffff,613027632839131135
881e969057fffff,613027661572210687
8838652267fffff,613481661643882495
8839490635fffff,613497322115956735
881eb34857fffff,613029635109683199
881e9672d7fffff,613027653653364735
88386504e7fffff,613481653725036543
881e9420a5fffff,613027494150275071
881e92c207fffff,613027400032190463
881e965557fffff,613027645734518783
881e96c061fffff,613027674467598335
881e940325fffff,613027486231429119
883949a149fffff,613497363744423935
881e94d939fffff,613027543697588223
881e96a2e1fffff,613027666548752383
881e905255fffff,613027232610254847
881e967169fffff,613027653269585919
881e928707fffff,613027384194498559
881e961a57fffff,613027629896826879
881e968561fffff,613027658629906431
8839496649fffff,613497347906732031
881e92d491fffff,613027405008732159
881e96d2ebfffff,613027679444140031
881e9480b9fffff,613027519941050367
881e964a61fffff,613027642792214527
881e96b56bfffff,613027671525294079
883865b285fffff,613481700330045439
8839492b49fffff,613497332069040127
881e929991fffff,613027389171040255
881e946339fffff,613027512022204415
881e962ce1fffff,613027634873368575
881e94ce43fffff,613027540755283967
8838658c03fffff,613481689993183231
88394904c7fffff,613497321732177919
881eb279d7fffff,613029579677761535
881e921107fffff,613027352519114751
8839490dc9fffff,613497324150194175
8838659505fffff,613481692411199487
881e968ee9fffff,613027661188431871
881e9445b9fffff,613027504103358463
881e94c541fffff,613027538337267711
881e960f61fffff,613027626954522623
881e94b0c3fffff,613027532836438015
881e967a6bfffff,613027655687602175
881e942839fffff,613027496184512511
881e92c99bfffff,613027402066427903
881e945a37fffff,613027509604188159
881e940ab9fffff,613027488265666559
883949a8ddfffff,613497365778661375
881e9475c3fffff,613027516998746111
881e90c6e7fffff,613027263901859839
881e9059e9fffff,613027234644492287
8839492053fffff,613497329126735871
881e928e9bfffff,613027386228735999
883865a983fffff,613481697912029183
8839492247fffff,613497329651023871
881e945843fffff,613027509079900159
881e9621ebfffff,613027631931064319
881e94c34dfffff,613027537812979711
881eb26ee1fffff,613029576735457279
881e96ac69fffff,613027669107277823
88394902d3fffff,613497321207889919
881e920611fffff,613027349576810495
8839496dddfffff,613497349940969471
881e943ac3fffff,613027501161054207
881e96046bfffff,613027624012218367
883949bb67fffff,613497370755203071
881e94884dfffff,613027521975287807
88394932ddfffff,613497334103277567
883865ba19fffff,613481702364282879
883949aad1fffff,613497366302949375
881e92a125fffff,613027391205277695
881e946acdfffff,613027514056441855
881e94d5d7fffff,613027542789521407
881e940cadfffff,613027488789954559
883949155dfffff,613497326184431615
881e92189bfffff,613027354553352191
881e944d4dfffff,613027506137595903
881e94b857fffff,613027534870675455
881e949ad7fffff,613027526951829503
881e94124dfffff,613027490299903999
881e96b209fffff,613027670617227263
883865af23fffff,613481699421978623
881e90cc87fffff,613027265411809279
881e94cae1fffff,613027539847217151
881e969489fffff,613027662698381311
8838652699fffff,613481662770053119
881e944257fffff,613027503195291647
881e94ad61fffff,613027531928371199
881e967709fffff,613027654779535359
881e949537fffff,613027525441880063
881e909187fffff,613027249574117375
881e92c639fffff,613027401158361087
881e965989fffff,613027646860689407
881e96c493fffff,613027675593768959
881e940757fffff,613027487357599743
881e942a2dfffff,613027496708800511
881e947261fffff,613027516090679295
881e96a713fffff,613027667674923007
881e905687fffff,613027233736425471
883865a42dfffff,613481696479674367
881e90c191fffff,613027262469505023
881e928b39fffff,613027385320669183
881e9454e1fffff,613027508171833343
881e968993fffff,613027659756077055
88386586adfffff,613481688560828415
881e943761fffff,613027500252987391
881e960109fffff,613027623104151551
881e92d8c3fffff,613027406134902783
881e94a26bfffff,613027528986066943
881e966c13fffff,613027651837231103
881e96d71dfffff,613027680570310655
881e94b2b7fffff,613027533360726015
881e9419e1fffff,613027492334141439
881e92bb43fffff,613027398216056831
883949b805fffff,613497369847136255
881e961155fffff,613027627478810623
881e9484ebfffff,613027521067220991
881e964e93fffff,613027643918385151
881e96b99dfffff,613027672651464703
883865b6b7fffff,613481701456216063
881e90d41bfffff,613027267446046719
881e94676bfffff,613027513148375039
881e963113fffff,613027635999539199
881e921539fffff,613027353645285375
881e928043fffff,613027382378364927
881e9449ebfffff,613027505229529087
881e90991bfffff,613027251608354815
881e904953fffff,613027230192238591
881e942c6bfffff,613027497310683135
881e92cdcdfffff,613027403192598527
881e96611dfffff,613027648894926847
881e96cc27fffff,613027677628006399
881e940eebfffff,613027489391837183
881e94d037fffff,613027541279571967
881e92b04dfffff,613027395273752575
881e96aea7fffff,613027669709160447
8839492485fffff,613497330252906495
881e962ed5fffff,613027635397656575
881e90c925fffff,613027264503742463
881e94652dfffff,613027512546492415
881e9292cdfffff,613027387354906623
881e96261dfffff,613027633057234943
881e969127fffff,613027661790314495
881e90d1ddfffff,613027266844164095
8838652337fffff,613481661861986303
881e90409bfffff,613027227851816959
8839490705fffff,613497322334060543
8839492d3dfffff,613497332593328127
8838658e41fffff,613481690595065855
881eb34927fffff,613029635327787007
881e96089dfffff,613027625138388991
88386505b7fffff,613481653943140351
881e92c2d7fffff,613027400250294271
881e965627fffff,613027645952622591
881e96c131fffff,613027674685702143
883949a219fffff,613497363962527743
881e9638a7fffff,613027638033776639
881e94da09fffff,613027543915692031
88386535c1fffff,613481666838527999
881e964c55fffff,613027643316502527
881e905325fffff,613027232828358655
881e9482adfffff,613027520465338367
883865a0cbfffff,613481695571607551
881e92b905fffff,613027397614174207
883949b5c7fffff,613497369245253631
8839498499fffff,613497356043681791
881e961b27fffff,613027630114930687
881eb2681dfffff,613029574919323647
881e968631fffff,613027658848010239
8839496719fffff,613497348124835839
881e92d561fffff,613027405226835967
881e9668b1fffff,613027650929164287
881e901825fffff,613027216990666751
883949b4a3fffff,613497368939069439
881e948189fffff,613027520159154175
881e964b31fffff,613027643010318335
881e96b63bfffff,613027671743397887
881e901949fffff,613027217296850943
8839492c19fffff,613497332287143935
883865b355fffff,613481700548149247
881e90d0b9fffff,613027266537979903
881e9669d5fffff,613027651235348479
881e929a61fffff,613027389389144063
881e94a02dfffff,613027528384184319
881e946409fffff,613027512240308223
881e92d685fffff,613027405533020159
881e962db1fffff,613027635091472383
881e94cf13fffff,613027540973387775
881e9698bbfffff,613027663824551935
881e943523fffff,613027499651104767
8839490e99fffff,613497324368297983
881e9211d7fffff,613027352737218559
88386595d5fffff,613481692629303295
881e944689fffff,613027504321462271
881e961031fffff,613027627172626431
881e94b193fffff,613027533054541823
881e967b3bfffff,613027655905705983
881e942909fffff,613027496402616319
881e92ca6bfffff,613027402284531711
881e96c8c5fffff,613027676719939583
883949a9adfffff,613497365996765183
881e947693fffff,613027517216849919
881e96403bfffff,613027640068014079
881e968755fffff,613027659154194431
881e96ab45fffff,613027668801093631
881eb26941fffff,613029575225507839
881e905ab9fffff,613027234862596095
8839492123fffff,613497329344839679
881e90c5c3fffff,613027263595675647
881e928f6bfffff,613027386446839807
881e945913fffff,613027509298003967
881e9452a3fffff,613027507569950719
881e9622bbfffff,613027632149168127
88394985bdfffff,613497356349865983
881e94c41dfffff,613027538031083519
881e968dc5fffff,613027660882247679
8839496eadfffff,613497350159073279
881e96053bfffff,613027624230322175
881e967045fffff,613027652963401727
881e908ac3fffff,613027247757983743
881e94891dfffff,613027522193391615
881e905449fffff,613027233134542847
881e9652c5fffff,613027645044555775
883865bae9fffff,613481702582386687
881e940093fffff,613027485541466111
88386536e5fffff,613481667144712191
881e96a4d5fffff,613027667073040383
881e94db2dfffff,613027544221876223
881e90d84dfffff,613027268572217343
881e963545fffff,613027637125709823
881e94d6a7fffff,613027543007625215
881e9639cbfffff,613027638339960831
883949162dfffff,613497326402535423
881e947023fffff,613027515488796671
881e92196bfffff,613027354771455999
883949a33dfffff,613497364268711935
881e944e1dfffff,613027506355699711
881e94b927fffff,613027535088779263
881e94309dfffff,613027498436853759
881e940519fffff,613027486755717119
881e96d059fffff,613027678754177023
8839493833fffff,613497335535632383
881e94131dfffff,613027490518007807
883949b141fffff,613497368031002623
881e96b2d9fffff,613027670835331071
88394928b7fffff,613497331379077119
881e90cd57fffff,613027265629913087
881e96c255fffff,613027674991886335
881e9460a7fffff,613027511332241407
881e969559fffff,613027662916485119
8838652769fffff,613481662988156927
881eb34d59fffff,613029636453957631
8839497641fffff,613497352193310719
881e96574bfffff,613027646258806783
881e944327fffff,613027503413395455
881e948da3fffff,613027523407642623
881e94ae31fffff,613027532146475007
881e909257fffff,613027249792221183
881e92c709fffff,613027401376464895
881e9490b1fffff,613027524227629055
881e96c563fffff,613027675811872767
881e942299fffff,613027494674563071
8839493b41fffff,613497336355618815
881e940827fffff,613027487575703551
883949a64bfffff,613497365088698367
881e947331fffff,613027516308783103
881e905757fffff,613027233954529279
881e90c261fffff,613027262687608831
881e928c09fffff,613027385538772991
881e9455b1fffff,613027508389937151
881e94c0bbfffff,613027537123016703
881e968a63fffff,613027659974180863
8839490041fffff,613497320517926911
881e943831fffff,613027500471091199
881e9601d9fffff,613027623322255359
88386506dbfffff,613481654249324543
881e9674cbfffff,613027654177652735
881e94ab23fffff,613027531326488575
881e92d993fffff,613027406353006591
881e94a33bfffff,613027529204170751
881e966ce3fffff,613027652055334911
881e9609c1fffff,613027625444573183
881e941ab1fffff,613027492552245247
881e944019fffff,613027502593409023
883949b8d5fffff,613497370065240063
881e9485bbfffff,613027521285324799
881e964f63fffff,613027644136488959
881e96ba6dfffff,613027672869568511
883949304bfffff,613497333413314559
881e90d4ebfffff,613027267664150527
881e94683bfffff,613027513366478847
881e9631e3fffff,613027636217643007
881e94d345fffff,613027542099558399
881e904c61fffff,613027231012225023
881e921609fffff,613027353863389183
881e928113fffff,613027382596468735
881e944abbfffff,613027505447632895
883865245bfffff,613481662168170495
881e96924bfffff,613027662096498687
881e94c8a3fffff,613027539245334527
881e961463fffff,613027628298797055
881e9099ebfffff,613027251826458623
881e942d3bfffff,613027497528786943
881e962741fffff,613027633363419135
881e92ce9dfffff,613027403410702335
881e949845fffff,613027526261866495
881e9661edfffff,613027649113030655
881e901161fffff,613027215174533119
881e95d963fffff,613027612461105151
881e90ca49fffff,613027264809926655
881e92b11dfffff,613027395491856383
881e947ac5fffff,613027518343020543
881e96446dfffff,613027641194184703
883865ace5fffff,613481698820095999
88394925a9fffff,613497330559090687
8839492555fffff,613497330471010303
883865ac91fffff,613481698732015615
881e9626edfffff,613027633275338751
8838652407fffff,613481662080090111
881e90416bfffff,613027228069920767
8838658f11fffff,613481690813169663
881e96096dfffff,613027625356492799
8838650687fffff,613481654161244159
881e942245fffff,613027494586482687
881e96c201fffff,613027674903805951
881e9644c1fffff,613027641282265087
881e9404c5fffff,613027486667636735
881e947b19fffff,613027518431100927
883949a2e9fffff,613497364180631551
883949ae33fffff,613497367211016191
881e94dad9fffff,613027544133795839
881e96a481fffff,613027666984959999
8838653691fffff,613481667056631807
883865a19bfffff,613481695789711359
881e9288a7fffff,613027384630706175
881eb268edfffff,613029575137427455
881e968701fffff,613027659066114047
883865841bfffff,613481687870865407
881e92001dfffff,613027347978780671
881e92d631fffff,613027405444939775
881e966981fffff,613027651147268095
881e96cd4bfffff,613027677934190591
881e96d48bfffff,613027679880347647
881e92b8b1fffff,613027397526093823
881e948259fffff,613027520377257983
881e964c01fffff,613027643228422143
881e96b70bfffff,613027671961501695
881e966241fffff,613027649201111039
8839492ce9fffff,613497332505247743
881e949899fffff,613027526349946879
883865b425fffff,613481700766253055
881e90d189fffff,613027266756083711
881e929b31fffff,613027389607247871
881e9464d9fffff,613027512458412031
881e962e81fffff,613027635309576191
881e96998bfffff,613027664042655743
881e9212a7fffff,613027352955322367
88394960a9fffff,613497346396782591
88386596a5fffff,613481692847407103
8839490f69fffff,613497324586401791
881e944759fffff,613027504539566079
881e961101fffff,613027627390730239
881e94b263fffff,613027533272645631
8838650e1bfffff,613481656195481599
881e9429d9fffff,613027496620720127
881e92cb3bfffff,613027402502635519
881e9494e3fffff,613027525353799679
881e940c59fffff,613027488701874175
881e947763fffff,613027517434953727
881e96410bfffff,613027640286117887
881e96ac15fffff,613027669019197439
881eb261adfffff,613029573191270399
881e90c693fffff,613027263813779455
881e92903bfffff,613027386664943615
881e9459e3fffff,613027509516107775
881e9614b7fffff,613027628386877439
881e94c4edfffff,613027538249187327
881e968e95fffff,613027661100351487
881e96060bfffff,613027624448425983
881e928167fffff,613027382684549119
881e94a76dfffff,613027530330341375
881e967115fffff,613027653181505535
881e92c045fffff,613027399560331263
881e9489edfffff,613027522411495423
881e940163fffff,613027485759569919
881e92165dfffff,613027353951469567
881e90d91dfffff,613027268790321151
881e946c6dfffff,613027514492649471
881e963615fffff,613027637343813631
881e905093fffff,613027232138395647
881e921a3bfffff,613027354989559807
881e928545fffff,613027383722639359
881e944eedfffff,613027506573803519
881e961895fffff,613027629424967679
881eb2658bfffff,613029574229360639
88386580b9fffff,613481686962798591
8839496487fffff,613497347434872831
881e963237fffff,613027636305723391
881e94316dfffff,613027498654957567
883949b211fffff,613497368249106431
883865b0c3fffff,613481699858186239
8839492987fffff,613497331597180927
881e90ce27fffff,613027265848016895
881e94cc81fffff,613027540283424767
881eb27815fffff,613029579205902335
881e969629fffff,613027663134588927
8839490c07fffff,613497323678334975
8839497711fffff,613497352411414527
881e94af01fffff,613027532364578815
881e9678a9fffff,613027655215742975
881e909327fffff,613027250010324991
881e949181fffff,613027524445732863
881e96c633fffff,613027676029976575
881e96bac1fffff,613027672957648895
883949a71bfffff,613497365306802175
881e92aa59fffff,613027393675722751
881e947401fffff,613027516526886911
881e96a8b3fffff,613027668111130623
8838653ac3fffff,613481668182802431
881e905827fffff,613027234172633087
883865a5cdfffff,613481696915881983
881e90c331fffff,613027262905712639
881e928cd9fffff,613027385756876799
883949b929fffff,613497370153320447
881e945681fffff,613027508608040959
881e962029fffff,613027631459205119
881e94c18bfffff,613027537341120511
881e941b05fffff,613027492640325631
881e968b33fffff,613027660192284671
8839490111fffff,613497320736030719
8839496c1bfffff,613497349469110271
881e943901fffff,613027500689195007
881e9602a9fffff,613027623540359167
881e92da63fffff,613027406571110399
881e966db3fffff,613027652273438719
881e96d8bdfffff,613027681006518271
881e908831fffff,613027247068020735
883949b9a5fffff,613497370283343871
881e94868bfffff,613027521503428607
881e965033fffff,613027644354592767
881e96bb3dfffff,613027673087672319
881e966d37fffff,613027652143415295
883949311bfffff,613497333631418367
881eb24f23fffff,613029568214728703
883865b857fffff,613481701892423679
881e92d9e7fffff,613027406441086975
881e90d5bbfffff,613027267882254335
881e96022dfffff,613027623410335743
881e94690bfffff,613027513584582655
881e943885fffff,613027500559171583
881e9632b3fffff,613027636435746815
881e94d415fffff,613027542317662207
881e904d31fffff,613027231230328831
881e9216d9fffff,613027354081492991
881e9281e3fffff,613027382814572543
881e961533fffff,613027628516900863
881e96803dfffff,613027657249980415
8839490095fffff,613497320606007295
881e909abbfffff,613027252044562431
881e942e0bfffff,613027497746890751
881e92cf6dfffff,613027403628806143
881e949915fffff,613027526479970303
881e9662bdfffff,613027649331134463
881e968ab7fffff,613027660062261247
881e96cdc7fffff,613027678064214015
881eb26ca3fffff,613029576133574655
881e94108bfffff,613027489828044799
881e92b1edfffff,613027395709960191
881e96453dfffff,613027641412288511
881e96b047fffff,613027670145368063
8839492625fffff,613497330689114111
881e945605fffff,613027508478017535
883865ad61fffff,613481698950119423
881e928c5dfffff,613027385626853375
881e90cac5fffff,613027264939950079
881e90c2b5fffff,613027262775689215
881e92946dfffff,613027387791114239
881e9692c7fffff,613027662226522111
88386524d7fffff,613481662298193919
883865a551fffff,613481696785858559
881e90423bfffff,613027228288024575
881e944095fffff,613027502723432447
881e960a3dfffff,613027625574596607
881e967547fffff,613027654307676159
8838650757fffff,613481654379347967
8838653a47fffff,613481668052779007
881e96a837fffff,613027667981107199
881e942315fffff,613027494804586495
881e96c2d1fffff,613027675121909759
881e940595fffff,613027486885740543
881e963a47fffff,613027638469984255
881e96a551fffff,613027667203063807
8838653761fffff,613481667274735615
881e9054c5fffff,613027233264566271
883865a26bfffff,613481696007815167
881eb269bdfffff,613029575355531263
88386584ebfffff,613481688088969215
881e9200edfffff,613027348196884479
881e92d701fffff,613027405663043583
881eb24c3dfffff,613029567436685311
881e94a0a9fffff,613027528514207743
881e966a51fffff,613027651365371903
881e9019c5fffff,613027217426874367
881e96d55bfffff,613027680098451455
883949b643fffff,613497369375277055
881e92b981fffff,613027397744197631
881e948329fffff,613027520595361791
881e96c5b7fffff,613027675899953151
881e964cd1fffff,613027643446525951
8839492db9fffff,613497332723351551
881e90d259fffff,613027266974187519
881e9465a9fffff,613027512676515839
881e962f51fffff,613027635527679999
881e965aadfffff,613027647166873599
881e94d0b3fffff,613027541409595391
881e949105fffff,613027524315709439
881e969a5bfffff,613027664260759551
881e92c75dfffff,613027401464545279
881e944829fffff,613027504757669887
881e9611d1fffff,613027627608834047
881e94b333fffff,613027533490749439
881e909759fffff,613027251136495615
881e942aa9fffff,613027496838823935
881e92cc0bfffff,613027402720739327
881e9495b3fffff,613027525571903487
881e9092abfffff,613027249880301567
881e940d29fffff,613027488919977983
883949ab4dfffff,613497366432972799
881e947833fffff,613027517653057535
881e9641dbfffff,613027640504221695
881e96ace5fffff,613027669237301247
88394922c3fffff,613497329781047295
881e90c763fffff,613027264031883263
881e92910bfffff,613027386883047423
881e945ab3fffff,613027509734211583
881e96782dfffff,613027655085719551
881e96245bfffff,613027632585375743
881e94ae85fffff,613027532234555391
881e94c5bdfffff,613027538467291135
881e968f65fffff,613027661318455295
8839490543fffff,613497321862201343
881e960d23fffff,613027626352639999
881e9606dbfffff,613027624666529791
881e94a83dfffff,613027530548445183
881e9671e5fffff,613027653399609343
8839497695fffff,613497352281391103
881e92c115fffff,613027399778435071
881eb34dadfffff,613029636542038015
881e948abdfffff,613027522629599231
881e965465fffff,613027645480763391
883949354dfffff,613497334757588991
881e940233fffff,613027485977673727
881e90d9edfffff,613027269008424959
881e904521fffff,613027229066067967
883949a057fffff,613497363490668543
881e946d3dfffff,613027514710753279
881e9636e5fffff,613027637561917439
881e9695adfffff,613027663004565503
881e94d847fffff,613027543443832831
881e94cc05fffff,613027540153401343
881e905163fffff,613027232356499455
881e921b0bfffff,613027355207663615
881e928615fffff,613027383940743167
881e962aa3fffff,613027634271485951
881e961965fffff,613027629643071487
881e94bac7fffff,613027535524986879
8838658189fffff,613481687180902399
881e929753fffff,613027388569157631
8839496557fffff,613497347652976639
881e90cdabfffff,613027265717993471
881e94323dfffff,613027498873061375
881eb248dbfffff,613029566528618495
881e90816dfffff,613027245251887103
883949290bfffff,613497331467157503
883865b047fffff,613481699728162815
881e9414bdfffff,613027490954215423
883949b2e1fffff,613497368467210239
883865b193fffff,613481700076290047
8839492a57fffff,613497331815284735
881e96b32dfffff,613027670923411455
881e946247fffff,613027511768449023
881e94cd51fffff,613027540501528575
881eb278e5fffff,613029579424006143
881e921015fffff,613027352265359359
881e90466dfffff,613027229414195199
881e964823fffff,613027642190331903
8839490cd7fffff,613497323896438783
8838659413fffff,613481692157444095
881e9444c7fffff,613027503849603071
883949b195fffff,613497368119083007
881e942747fffff,613027495930757119
881e92c8a9fffff,613027401812672511
881e96c703fffff,613027676248080383
881e9409c7fffff,613027488011911167
881e92ab29fffff,613027393893826559
881e9474d1fffff,613027516744990719
881e96a983fffff,613027668329234431
881e908021fffff,613027244903759871
883865a69dfffff,613481697133985791
881e90c401fffff,613027263123816447
881e928da9fffff,613027385974980607
881e96d0adfffff,613027678842257407
881e945751fffff,613027508826144767
881e94c25bfffff,613027537559224319
881e968c03fffff,613027660410388479
88394901e1fffff,613497320954134527
8839496cebfffff,613497349687214079
881e9665a3fffff,613027650109177855
881e9439d1fffff,613027500907298815
881e92db33fffff,613027406789214207
881e966e83fffff,613027652491542527
881e92d253fffff,613027404406849535
8838650093fffff,613481652563214335
881e908901fffff,613027247286124543
881e94875bfffff,613027521721532415
881e965103fffff,613027644572696575
88394931ebfffff,613497333849522175
883949640bfffff,613497347304849407
883865b927fffff,613481702110527487
881e90d68bfffff,613027268100358143
881e9469dbfffff,613027513802686463
881e94d4e5fffff,613027542535766015
883865309dfffff,613481665458601983
883865803dfffff,613481686832775167
881e904e01fffff,613027231448432639
883949146bfffff,613497325930676223
881e9282b3fffff,613027383032676351
881e944c5bfffff,613027505883840511
881e961603fffff,613027628735004671
8838651533fffff,613481658099695615
881e968323fffff,613027658028023807
881e94b765fffff,613027534616920063
881e96810dfffff,613027657468084223
881e92d03dfffff,613027403846909951
881e9499e5fffff,613027526698074111
881e961819fffff,613027629294944255
881e901301fffff,613027215610740735
881e96ce97fffff,613027678282317823
881e94115bfffff,613027490046148607
881e9284c9fffff,613027383592615935
881e92b2bdfffff,613027395928063999
881e96460dfffff,613027641630392319
881e96b117fffff,613027670363471871
883865ae31fffff,613481699168223231
881e92953dfffff,613027388009218047
8839491681fffff,613497326490615807
881e96288dfffff,613027633711546367
881e905017fffff,613027232008372223
881e90430bfffff,613027228506128383
881e944165fffff,613027502941536255
881e960b0dfffff,613027625792700415
88386532b3fffff,613481666018541567
881e96a0a3fffff,613027665946869759
881e967617fffff,613027654525779967
881e909095fffff,613027249320361983
881e92c547fffff,613027400904605695
881e965897fffff,613027646606934015
881e963599fffff,613027637213790207
881e940665fffff,613027487103844351
883949a489fffff,613497364616839167
881e963b17fffff,613027638688088063
881e92a249fffff,613027391511461887
881e96a621fffff,613027667421167615
881e90d8a1fffff,613027268660297727
881e905595fffff,613027233482670079
881e9400e7fffff,613027485629546495
883865a33bfffff,613481696225918975
883865bb3dfffff,613481702670467071
8839493401fffff,613497334409461759
881e928a47fffff,613027385066913791
881eb26a8dfffff,613029575573635071
881e9688a1fffff,613027659502321663
88386585bbfffff,613481688307073023
881e960017fffff,613027622850396159
881eb24d0dfffff,613029567654789119
881e966b21fffff,613027651583475711
881e96d62bfffff,613027680316555263
883949b713fffff,613497369593380863
881e92ba51fffff,613027397962301439
881e965319fffff,613027645132636159
881e964da1fffff,613027643664629759
881e96b8abfffff,613027672397709311
8839492e89fffff,613497332941455359
883865b5c5fffff,613481701202460671
881e90d329fffff,613027267192291327
881e963021fffff,613027635745783807
881e94d183fffff,613027541627699199
881e969b2bfffff,613027664478863359
881e921447fffff,613027353391529983
881e9612a1fffff,613027627826937855
881e909829fffff,613027251354599423
881e908b17fffff,613027247846064127
881e92ccdbfffff,613027402938843135
881e96602bfffff,613027648641171455
883949ac1dfffff,613497366651076607
881e947903fffff,613027517871161343
881e9642abfffff,613027640722325503
881e96adb5fffff,613027669455405055
881e90c833fffff,613027264249987071
881e9291dbfffff,613027387101151231
8839498e9dfffff,613497358732230655
881e967099fffff,613027653051482111
881e96252bfffff,613027632803479551
881e94c68dfffff,613027538685394943
881e969035fffff,613027661536559103
8838652245fffff,613481661608230911
8839490613fffff,613497322080305151
881eb34835fffff,613029635074031615
881e94a90dfffff,613027530766548991
881e9672b5fffff,613027653617713151
88386504c5fffff,613481653689384959
8839496f01fffff,613497350247153663
881e942083fffff,613027494114623487
881e92c1e5fffff,613027399996538879
881e965535fffff,613027645698867199
883949361dfffff,613497334975692799
881e940303fffff,613027486195777535
881e90dabdfffff,613027269226528767
883949a127fffff,613497363708772351
881e946e0dfffff,613027514928857087
881e94d917fffff,613027543661936639
881e905233fffff,613027232574603263
881e9286e5fffff,613027384158846975
8838652029fffff,613481661041999871
881e968e19fffff,613027660970328063
881e94508dfffff,613027507010011135
881e961a35fffff,613027629861175295
8839496627fffff,613497347871080447
881e94330dfffff,613027499091165183
881eb249abfffff,613029566746722303
881e96d2c9fffff,613027679408488447
881e945967fffff,613027509386084351
881e90823dfffff,613027245469990911
8839498c81fffff,613497358165999615
881e94158dfffff,613027491172319231
881e90c617fffff,613027263683756031
881e948097fffff,613027519905398783
881e96b549fffff,613027671489642495
883865b263fffff,613481700294393855
883865a8b3fffff,613481697693925375
8839492b27fffff,613497332033388543
881e905b0dfffff,613027234950676479
881e946317fffff,613027511986552831
881e94ce21fffff,613027540719632383
881eb279b5fffff,613029579642109951
881e9210e5fffff,613027352483463167
881e90473dfffff,613027229632299007
88386594e3fffff,613481692375547903
8839490da7fffff,613497324114542591
881e944597fffff,613027504067706879
881e94b0a1fffff,613027532800786431
881e967a49fffff,613027655651950591
881e942817fffff,613027496148860927
881e9476e7fffff,613027517304930303
881e940a97fffff,613027488230014975
883949aa01fffff,613497366084845567
883949a8bbfffff,613497365743009791
881e9475a1fffff,613027516963094527
881e96aa53fffff,613027668547338239
881e9059c7fffff,613027234608840703
